goal	rule	score
p6(a24, a64, X69)	p6(a24, a64, a36)	0
p6(a24, X45, X55)	p6(a24, a10, a36)	0
p4(X613, X113)	p4(a45, a32)	0
p4(a10, X13)	p4(a10, a33)	0
p6(a24, X64, X66)	p6(a24, X64, a27)	0
p6(a77, X612, X812)	p6(a77, a79, a25)	0
p6(a24, X44, X54)	p6(a24, a91, a61)	0
p4(X43, X13)	p4(a65, a51)	0
p4(a63, X13)	p4(a63, a0)	0
p6(a24, a87, X610)	p6(a24, a87, a44)	0
p4(a0, X14)	p4(a0, a42)	0
p6(a24, X413, X513)	p6(a24, a12, a19)	0
p6(a24, X45, X55)	p6(a24, a20, a68)	0
p6(a24, a12, X65)	p6(a24, a12, a0)	0
p6(a24, X45, X55)	p6(a24, a1, a90)	0
p4(a67, a83)	p4(a67, a83)	0
p6(a24, X413, X513)	p6(a24, X210, a52)	0
p4(X64, X14)	p4(a51, a13)	0
p6(a24, X48, X58)	p6(a24, a33, a34)	0
p4(X47, X17)	p4(a44, a80)	0
p6(a24, X48, X58)	p6(a24, a24, a45)	0
p4(X611, X111)	p4(a62, a61)	0
p6(a24, X44, X54)	p6(a24, a93, a27)	0
p6(a24, X413, X513)	p6(a24, a14, a93)	0
p4(X44, X14)	p4(a85, a89)	0
p6(a24, X45, X55)	p6(a24, a36, a80)	0
p6(a24, X48, X58)	p6(a24, a15, a45)	0
p6(a24, a47, X611)	p6(a24, a47, a25)	0
p6(a24, X45, X55)	p6(a24, a28, a16)	0
p8(X29, X29)	p8(a1, a1)	0
p4(X613, X113)	p4(a34, a0)	0
p4(X65, X15)	p4(a61, a89)	0
p6(a93, X69, X59)	p6(a93, a20, a0)	0
p6(a24, X412, X512)	p6(a24, X711, a45)	0
p4(X49, X19)	p4(a60, a27)	0
p6(a93, X613, X513)	p6(a93, a44, a23)	0
p6(a24, X76, X64)	p6(a24, X76, a57)	0
p0(X43, X73)	p0(a43, a51)	0
p6(a24, X413, X513)	p6(a24, a91, a41)	0
p6(a24, X413, X513)	p6(a24, a57, a11)	0
p3(X0, a90)	p3(X5, X4) :- p3(X5, X7), p5(X5, X7), p3(X6, X5), p6(a24, X4, X5)	0
p6(a24, X412, X512)	p6(a24, a38, a87)	0
p6(a24, X413, X513)	p6(a24, a26, a10)	0
p4(X613, X113)	p4(a26, a53)	0
p6(a24, X412, X512)	p6(a24, a86, a92)	0
p4(X65, X15)	p4(a28, a89)	0
p6(a24, X413, X513)	p6(a24, a87, a19)	0
p4(X65, X15)	p4(a31, a79)	0
p6(a24, X45, X55)	p6(a24, a96, a10)	0
p4(X613, X113)	p4(a11, a96)	0
p6(a24, X48, X58)	p6(a24, a16, a42)	0
p6(a24, X412, X512)	p6(a24, X711, a56)	0
p6(a24, X44, X54)	p6(a24, a47, a52)	0
p4(X613, X113)	p4(a65, a13)	0
p4(X44, X14)	p4(a7, a54)	0
p4(a99, X13)	p4(a99, a83)	0
p4(X612, X112)	p4(a1, a89)	0
p4(X44, X14)	p4(a96, a14)	0
p4(X43, X13)	p4(a44, a68)	0
p6(a24, X48, X58)	p6(a24, a81, a24)	0
p6(a24, X45, X55)	p6(a24, a56, a15)	0
p6(a24, X412, X512)	p6(a24, a28, a33)	0
p6(a24, X413, X513)	p6(a24, a94, a91)	0
p0(X43, X73)	p0(a43, a10)	0
p6(a24, X412, X512)	p6(a24, a28, a22)	0
p6(a24, X49, X59)	p6(a24, a86, a88)	0
p6(a24, X410, X510)	p6(a24, a1, a36)	0
p4(X412, X112)	p4(a27, a31)	0
p4(X44, X14)	p4(a5, a12)	0
p6(a24, X412, X512)	p6(a24, X69, a71)	0
p6(a24, X45, X55)	p6(a24, a16, a59)	0
p6(a24, X413, X513)	p6(a24, X69, a40)	0
p6(a24, X45, X55)	p6(a24, a36, a18)	0
p4(X44, X14)	p4(a27, a14)	0
p4(X611, X111)	p4(a29, a39)	0
p8(X412, X712)	p8(a88, a14)	0
p6(a24, X44, X54)	p6(a24, X61, a88)	0
p1(a24, X0, X1)	p1(X3, a76, a20) :- p5(X3, X2), p8(X2, X2), p9(X3)	0
p4(X44, X14)	p4(a38, a31)	0
p6(a24, X413, X513)	p6(a24, a61, a30)	0
p4(X411, X111)	p4(a85, a24)	0
p6(a24, X45, X55)	p6(a24, a60, a20)	0
p6(a24, X45, X55)	p6(a24, a60, a0)	0
p4(X65, X15)	p4(a54, a96)	0
p4(X44, X14)	p4(a0, a83)	0
p4(X612, X112)	p4(a65, a45)	0
p6(a24, X412, X512)	p6(a24, a86, a88)	0
p6(a24, X45, X55)	p6(a24, a27, a11)	0
p4(X613, X113)	p4(a47, a1)	0
p6(a24, a92, X1)	p6(a24, a92, a0)	0
p6(a24, a87, a16)	p6(a24, a87, a16)	0
p6(a24, X45, X55)	p6(a24, a61, a88)	0
p6(a24, X413, X513)	p6(a24, X210, a56)	0
p6(a24, a92, a14)	p6(a24, a92, a14)	0
p4(X47, X17)	p4(a29, a39)	0
p6(a24, X413, X513)	p6(a24, a44, a14)	0
p4(X43, X13)	p4(a1, a57)	0
p6(a24, X412, X512)	p6(a24, a67, a83)	0
p4(a12, X13)	p4(a12, a65)	0
p4(X411, a21)	p4(a27, a21)	0
p6(a24, X76, X64)	p6(a24, X76, a12)	0
p4(X44, X14)	p4(a21, a11)	0
p6(a24, X413, X513)	p6(a24, a67, a17)	0
p4(X44, X14)	p4(a21, a38)	0
p6(a24, X45, X55)	p6(a24, X61, a1)	0
p4(X49, X19)	p4(a57, a24)	0
p4(X65, X15)	p4(a61, a68)	0
p4(a87, X111)	p4(a87, a47)	0
p6(a24, X46, X56)	p6(a24, a38, a16)	0
p4(X49, X19)	p4(a94, a66)	0
p6(a24, a16, X62)	p6(a24, a16, a41)	0
p6(a24, X48, X58)	p6(a24, a52, a32)	0
p4(X412, X112)	p4(a29, a30)	0
p4(X411, X111)	p4(a96, a42)	0
p4(X43, X13)	p4(a5, a32)	0
p6(a24, X412, X512)	p6(a24, a61, a0)	0
p6(a24, X412, X512)	p6(a24, a67, a51)	0
p6(a24, X412, X512)	p6(a24, a60, a40)	0
p6(a24, X44, X54)	p6(a24, a91, a70)	0
p4(X411, X111)	p4(a21, a13)	0
p4(X44, X14)	p4(a5, a21)	0
p6(a24, X413, X513)	p6(a24, X610, a0)	0
p4(X44, X14)	p4(a41, a42)	0
p4(X47, X17)	p4(a87, a27)	0
p8(X28, X28)	p8(a5, a5)	0
p6(a24, X413, X513)	p6(a24, a63, a70)	0
p6(a24, X44, X54)	p6(a24, a99, a52)	0
p4(X65, X15)	p4(a14, a85)	0
p4(X613, X113)	p4(a54, a11)	0
p4(X613, X113)	p4(a62, a14)	0
p1(X83, a20, X83)	p1(a17, a20, a17)	0
p4(a39, X14)	p4(a39, a40)	0
p6(a24, X412, X512)	p6(a24, a38, a99)	0
p6(a24, X48, X58)	p6(a24, a18, a20)	0
p4(X44, X14)	p4(a81, a66)	0
p4(X49, X19)	p4(a10, a0)	0
p4(X412, X112)	p4(a81, a93)	0
p6(a24, X44, X54)	p6(a24, a3, a81)	0
p6(a24, X45, X55)	p6(a24, a31, a24)	0
p4(X412, X112)	p4(a28, a27)	0
p6(a24, X48, X58)	p6(a24, a46, a70)	0
p6(a24, X411, X511)	p6(a24, a67, a40)	0
p4(X613, X113)	p4(a54, a21)	0
p6(a24, X42, X52)	p6(a24, a86, a46)	0
p4(a26, X111)	p4(a26, a1)	0
p6(a24, X413, X513)	p6(a24, a61, a59)	0
p5(a16, a97)	p5(X7, X5) :- p1(X7, X2, X5)	0
p4(X613, X113)	p4(a39, a57)	0
p6(a24, a90, X610)	p6(a24, a90, a4)	0
p4(X411, X111)	p4(a60, a10)	0
p9(a37)	p9(X0) :- p7(a14, X0)	0
p3(a0, a45)	p3(X6, X5) :- p6(a93, X6, X5), p0(X5, X6)	0
p6(a24, X412, X512)	p6(a24, a93, a5)	0
p6(a24, X412, X512)	p6(a24, a96, a11)	0
p6(a24, X412, X512)	p6(a24, X711, a32)	0
p4(X44, X14)	p4(a26, a79)	0
p6(a24, X44, X54)	p6(a24, a16, a46)	0
p6(a24, X413, X513)	p6(a24, a32, a31)	0
p4(X65, X15)	p4(a1, a26)	0
p4(X63, X13)	p4(a94, a51)	0
p4(X412, X112)	p4(a94, a81)	0
p4(a0, a39)	p4(a0, a39)	0
p6(a24, X45, X55)	p6(a24, X74, a63)	0
p6(a24, X43, X53)	p6(a24, a1, a16)	0
p4(X612, X112)	p4(a81, a10)	0
p6(a24, X45, X55)	p6(a24, a61, a54)	0
p6(a24, X48, X58)	p6(a24, a52, a68)	0
p4(X411, X111)	p4(a85, a39)	0
p4(X412, X112)	p4(a38, a57)	0
p6(a24, a16, X610)	p6(a24, a16, a29)	0
p6(a24, a27, X610)	p6(a24, a27, a18)	0
p6(a24, X46, X56)	p6(a24, a10, a40)	0
p4(X613, X113)	p4(a91, a83)	0
p6(a24, X711, X69)	p6(a24, X711, a36)	0
p6(a24, X413, X513)	p6(a24, a12, a11)	0
p6(a24, X413, X513)	p6(a24, a60, a61)	0
p4(X412, X112)	p4(a60, a80)	0
p4(X44, X14)	p4(a60, a81)	0
p0(X42, X72)	p0(a5, a17)	0
p6(a24, X710, X69)	p6(a24, X710, a85)	0
p4(X611, X111)	p4(a1, a93)	0
p6(a24, a90, X69)	p6(a24, a90, a14)	0
p6(a24, X411, X511)	p6(a24, a10, a71)	0
p4(X412, X112)	p4(a25, a83)	0
p6(a24, X73, X61)	p6(a24, X73, a45)	0
p6(a24, X412, X512)	p6(a24, a15, a1)	0
p6(a24, X43, X53)	p6(a24, a62, a52)	0
p6(a24, X412, X512)	p6(a24, a15, a46)	0
p6(a24, X44, X54)	p6(a24, a32, a10)	0
p4(X412, X112)	p4(a10, a66)	0
p3(a16, a45)	p3(X6, X5) :- p6(a93, X6, X5), p0(X5, X6)	0
p4(X44, X14)	p4(a94, a30)	0
p6(a24, a15, X69)	p6(a24, a15, a94)	0
p4(X69, X19)	p4(a67, a89)	0
p4(X613, X113)	p4(a1, a14)	0
p6(a24, a11, X610)	p6(a24, a11, a10)	0
p6(a24, X45, X55)	p6(a24, a26, a56)	0
p4(X65, X15)	p4(a53, a26)	0
p6(a24, a61, X610)	p6(a24, a61, a41)	0
p4(X43, X13)	p4(a0, a89)	0
p6(a24, X43, X53)	p6(a24, a87, a0)	0
p6(a24, X411, X511)	p6(a24, a91, a33)	0
p6(a24, X413, X513)	p6(a24, a28, a10)	0
p6(a24, X412, X512)	p6(a24, a67, a16)	0
p6(a24, X412, X512)	p6(a24, a91, a36)	0
p4(X612, X112)	p4(a71, a21)	0
p6(a24, X411, X511)	p6(a24, a86, a82)	0
p4(X613, X113)	p4(a64, a29)	0
p6(a24, X48, X58)	p6(a24, a27, a12)	0
p6(a24, X48, X58)	p6(a24, a1, a38)	0
p4(a62, X14)	p4(a62, a91)	0
p6(a24, X413, X513)	p6(a24, a0, a64)	0
p4(X613, X113)	p4(a66, a21)	0
p4(X47, X17)	p4(a94, a61)	0
p6(a24, X412, X512)	p6(a24, a64, a15)	0
p4(X412, X112)	p4(a14, a62)	0
p6(a24, X413, X513)	p6(a24, a33, a14)	0
p7(X1, a57)	p7(X4, X8) :- p1(X0, X8, X4)	0
p6(a24, X46, X56)	p6(a24, a11, a0)	0
p6(a24, X412, X512)	p6(a24, a93, a17)	0
p6(a24, a22, X64)	p6(a24, a22, a0)	0
p4(X47, X17)	p4(a57, a10)	0
p4(X47, X17)	p4(a38, a45)	0
p4(X47, X17)	p4(a4, a13)	0
p4(X411, X111)	p4(a41, a12)	0
p6(a24, X413, X513)	p6(a24, a13, a36)	0
p4(X411, X111)	p4(a38, a39)	0
p4(X43, X13)	p4(a25, a21)	0
p4(X44, X14)	p4(a0, a65)	0
p4(X65, X15)	p4(a62, a34)	0
p6(a93, X69, X59)	p6(a93, a55, a13)	0
p6(a24, X45, X55)	p6(a24, a86, a41)	0
p4(X43, a1)	p4(a81, a1)	0
p4(X69, X19)	p4(a67, a96)	0
p4(a13, X13)	p4(a13, a80)	0
p6(a24, X44, X54)	p6(a24, a41, a36)	0
p6(a24, X43, X53)	p6(a24, a36, a36)	0
p6(a24, X610, X611)	p6(a24, X610, a28)	0
p4(X63, X13)	p4(a10, a68)	0
p6(a24, X47, X57)	p6(a24, a12, a1)	0
p4(X611, X111)	p4(a51, a31)	0
p6(a24, X413, X513)	p6(a24, a20, a92)	0
p6(a24, X45, X55)	p6(a24, a60, a82)	0
p6(a24, X45, X55)	p6(a24, a70, a41)	0
p6(a24, X68, a1)	p6(a24, X68, a1)	0
p4(X613, X113)	p4(a25, a53)	0
p6(a24, X45, X55)	p6(a24, a88, a34)	0
p6(a24, X412, X512)	p6(a24, a38, a52)	0
p4(X411, X111)	p4(a96, a13)	0
p0(X412, X712)	p0(a12, a34)	0
p4(X43, X13)	p4(a27, a24)	0
p2(a12, a16)	p2(X6, X3) :- p3(X3, X6)	0
p4(X49, X19)	p4(a41, a0)	0
p6(a24, X412, X512)	p6(a24, a57, a83)	0
p4(a25, X14)	p4(a25, a0)	0
p4(X43, X13)	p4(a12, a40)	0
p6(a24, a81, X610)	p6(a24, a81, a94)	0
p3(a1, a86)	p3(X6, X5) :- p6(a93, X6, X5), p0(X5, X6)	0
p4(X65, X15)	p4(a12, a66)	0
p6(a24, X413, X513)	p6(a24, a54, a97)	0
p4(X613, X113)	p4(a98, a14)	0
p4(a15, X112)	p4(a15, a27)	0
p6(a24, X413, X513)	p6(a24, a93, a13)	0
p4(X49, X19)	p4(a60, a45)	0
p6(a24, X44, X54)	p6(a24, a11, a81)	0
p4(X65, X15)	p4(a34, a21)	0
p6(a24, X412, X512)	p6(a24, a96, a3)	0
p4(X47, X17)	p4(a96, a85)	0
p6(a24, X412, X512)	p6(a24, a61, a70)	0
p4(X47, X17)	p4(a41, a38)	0
p6(a24, X413, X513)	p6(a24, a85, a88)	0
p4(a13, X112)	p4(a13, a11)	0
p4(X412, X112)	p4(a0, a96)	0
p6(a24, X411, X511)	p6(a24, a86, a67)	0
p7(a83, X0)	p7(X4, X8) :- p1(X0, X8, X4)	0
p4(X64, X14)	p4(a31, a42)	0
p4(X44, X14)	p4(a27, a11)	0
p4(X65, X15)	p4(a79, a24)	0
p6(a93, X69, X59)	p6(a93, a29, a74)	0
p6(a24, a16, X68)	p6(a24, a16, a57)	0
p3(a16, a1)	p3(X6, X5) :- p6(a93, X6, X5), p0(X5, X6)	0
p4(X612, X112)	p4(a0, a68)	0
p4(a60, X14)	p4(a60, a65)	0
p4(X412, X112)	p4(a28, a54)	0
p6(a24, X412, X512)	p6(a24, a60, a34)	0
p4(X412, X112)	p4(a4, a24)	0
p3(a4, a86)	p3(X6, X5) :- p6(a93, X6, X5), p0(X5, X6)	0
p4(X47, X17)	p4(a65, a12)	0
p4(X613, X113)	p4(a27, a58)	0
p5(a54, a13)	p5(X7, X5) :- p1(X7, X2, X5)	0
p6(a24, X413, X513)	p6(a24, a36, a14)	0
p3(a44, X0)	p3(X6, X5) :- p6(a93, X6, X5), p0(X5, X6)	0
p6(a24, X413, X513)	p6(a24, a46, a93)	0
p4(X613, X113)	p4(a45, a18)	0
p6(a24, X44, X54)	p6(a24, X61, a67)	0
p6(a24, X413, X513)	p6(a24, a47, a41)	0
p4(X47, X17)	p4(a25, a24)	0
p4(X65, X15)	p4(a1, a31)	0
p8(X22, X22)	p8(a1, a1)	0
p6(a24, X27, X69)	p6(a24, X27, a28)	0
p4(X47, X17)	p4(a21, a58)	0
p6(a24, X45, X55)	p6(a24, a60, a59)	0
p6(a24, X43, X53)	p6(a24, a62, a91)	0
p6(a24, X413, X513)	p6(a24, a33, a71)	0
p4(X65, X15)	p4(a93, a46)	0
p6(a24, X46, X56)	p6(a24, a16, a99)	0
p6(a24, X48, X58)	p6(a24, a19, a99)	0
p6(a24, a86, X29)	p6(a24, a86, a38)	0
p4(X611, X111)	p4(a12, a23)	0
p6(a24, X45, X55)	p6(a24, a81, a27)	0
p4(X65, X15)	p4(a62, a91)	0
p4(X65, X15)	p4(a61, a65)	0
p6(a24, X45, X55)	p6(a24, a93, a31)	0
p6(a24, X44, X54)	p6(a24, a15, a36)	0
p4(a46, X13)	p4(a46, a32)	0
p4(a60, X19)	p4(a60, a10)	0
p6(a24, X73, X62)	p6(a24, X73, a16)	0
p4(X65, X15)	p4(a24, a65)	0
p4(X613, X113)	p4(a91, a61)	0
p8(X42, X72)	p8(a70, a14)	0
p8(X21, X21)	p8(a23, a23)	0
p6(a24, X48, X58)	p6(a24, a27, a82)	0
p4(X64, X14)	p4(a34, a85)	0
p4(X613, X113)	p4(a32, a27)	0
p6(a24, X413, X513)	p6(a24, a27, a15)	0
p3(a97, X0)	p3(X6, X5) :- p6(a93, X6, X5), p0(X5, X6)	0
p6(a24, X45, X55)	p6(a24, a5, a64)	0
p3(a21, a10)	p3(X5, X4) :- p3(X5, X7), p5(X5, X7), p3(X6, X5), p6(a24, X4, X5)	0
p4(X412, X112)	p4(a87, a18)	0
p6(a24, a61, X61)	p6(a24, a61, a14)	0
p6(a24, X45, X55)	p6(a24, a33, a18)	0
p4(X412, X112)	p4(a65, a23)	0
p6(a24, X412, X512)	p6(a24, a52, a13)	0
p6(a24, X44, X54)	p6(a24, a54, a80)	0
p6(a24, X48, X58)	p6(a24, a56, a18)	0
p6(a24, X48, X58)	p6(a24, a16, a30)	0
p6(a24, X45, X55)	p6(a24, a60, a88)	0
p4(a7, X12)	p4(a7, a21)	0
p6(a24, X411, X511)	p6(a24, a63, a20)	0
p4(X65, X15)	p4(a85, a89)	0
p4(X47, X17)	p4(a29, a68)	0
p6(a24, X45, X55)	p6(a24, a81, a61)	0
p4(X43, a10)	p4(a28, a10)	0
p4(X65, X15)	p4(a11, a10)	0
p4(X64, X14)	p4(a24, a96)	0
p4(X44, X14)	p4(a85, a67)	0
p4(X43, X13)	p4(a44, a42)	0
p6(a24, X413, X513)	p6(a24, a67, a64)	0
p4(X412, X112)	p4(a28, a15)	0
p4(a3, X112)	p4(a3, a46)	0
p0(X44, X74)	p0(a25, a17)	0
p6(a24, X413, X513)	p6(a24, a87, a56)	0
p5(X0, a13)	p5(X7, X5) :- p1(X7, X2, X5)	0
p4(X411, X111)	p4(a0, a11)	0
p7(a14, a51)	p7(X4, X8) :- p1(X0, X8, X4)	0
p4(X44, X14)	p4(a57, a31)	0
p6(a24, a90, X62)	p6(a24, a90, a38)	0
p4(a7, X111)	p4(a7, a1)	0
p6(a24, a13, X610)	p6(a24, a13, a11)	0
p6(a24, X412, X512)	p6(a24, a36, a46)	0
p4(a65, X112)	p4(a65, a21)	0
p6(a24, X44, X54)	p6(a24, X73, a1)	0
p6(a24, X43, X53)	p6(a24, a87, a57)	0
p4(a97, X14)	p4(a97, a28)	0
p4(X65, X15)	p4(a67, a23)	0
p6(a24, X413, X513)	p6(a24, a32, a32)	0
p6(a24, a11, X63)	p6(a24, a11, a16)	0
p8(X24, X24)	p8(a53, a53)	0
p4(X43, a10)	p4(a5, a10)	0
p0(X413, X713)	p0(a78, a0)	0
p4(X65, X15)	p4(a32, a46)	0
p4(X44, X14)	p4(a26, a67)	0
p6(a24, X410, X510)	p6(a24, a1, a42)	0
p6(a24, X413, X513)	p6(a24, a46, a24)	0
p4(X411, X111)	p4(a4, a51)	0
p6(a24, a47, X62)	p6(a24, a47, a5)	0
p6(a24, X45, X55)	p6(a24, a61, a71)	0
p6(a24, a86, X21)	p6(a24, a86, a10)	0
p6(a24, X48, X58)	p6(a24, a24, a90)	0
p6(a24, X43, X53)	p6(a24, a86, a90)	0
p4(X613, X113)	p4(a98, a91)	0
p4(X43, a51)	p4(a60, a51)	0
p4(a5, X111)	p4(a5, a47)	0
p4(X44, X14)	p4(a96, a93)	0
p4(X65, X15)	p4(a18, a32)	0
p3(a16, a14)	p3(X5, X4) :- p3(X5, X7), p5(X5, X7), p3(X6, X5), p6(a24, X4, X5)	0
p6(a24, X45, X55)	p6(a24, a14, a56)	0
p4(X43, X13)	p4(a26, a24)	0
p6(a24, a81, X610)	p6(a24, a81, a57)	0
p4(X43, X13)	p4(a41, a39)	0
p6(a24, a10, X62)	p6(a24, a10, a28)	0
p4(a29, X19)	p4(a29, a63)	0
p4(X43, X13)	p4(a87, a45)	0
p6(a93, X64, X54)	p6(a93, a14, a70)	0
p6(a24, X411, X511)	p6(a24, a16, a57)	0
p6(a24, X45, X55)	p6(a24, a33, a40)	0
p6(a24, X412, X512)	p6(a24, a67, a15)	0
p6(a24, X44, X54)	p6(a24, X61, a41)	0
p6(a24, X413, X513)	p6(a24, a83, a71)	0
p6(a24, a16, X63)	p6(a24, a16, a0)	0
p4(X65, X15)	p4(a63, a62)	0
p4(X44, X14)	p4(a87, a47)	0
p4(X612, X112)	p4(a0, a38)	0
p6(a24, X413, X513)	p6(a24, a29, a16)	0
p4(X65, X15)	p4(a11, a38)	0
p6(a24, a86, X2)	p6(a24, a86, a10)	0
p9(a79)	p9(X8) :- p4(X8, X6), p1(X8, a20, X8), p6(a77, X6, X8)	0
p4(X44, X14)	p4(a81, a14)	0
p6(a24, X412, X512)	p6(a24, X610, a63)	0
p4(X65, X15)	p4(a34, a27)	0
p6(a24, X45, X55)	p6(a24, X63, a18)	0
p6(a24, X413, X513)	p6(a24, a13, a99)	0
p4(X43, X13)	p4(a26, a42)	0
p6(a24, X45, X55)	p6(a24, a11, a1)	0
p6(a24, X43, X53)	p6(a24, a15, a32)	0
p6(a24, a10, X610)	p6(a24, a10, a21)	0
p4(X65, X15)	p4(a63, a11)	0
p6(a24, X413, X513)	p6(a24, X210, a91)	0
p4(X47, X17)	p4(a27, a45)	0
p6(a24, X42, X52)	p6(a24, X1, a41)	0
p6(a24, X711, X69)	p6(a24, X711, a38)	0
p6(a24, X412, X512)	p6(a24, a25, a11)	0
p4(a7, X111)	p4(a7, a21)	0
p6(a24, X412, X512)	p6(a24, X29, a33)	0
p4(X65, X15)	p4(a79, a14)	0
p4(X43, X13)	p4(a4, a89)	0
p6(a24, a10, X62)	p6(a24, a10, a36)	0
p6(a24, X45, X55)	p6(a24, a54, a22)	0
p6(a24, X43, X53)	p6(a24, a86, a97)	0
p6(a24, X413, X513)	p6(a24, a90, a22)	0
p6(a24, X413, X513)	p6(a24, a87, a17)	0
p6(a24, X413, X513)	p6(a24, X712, a16)	0
p0(X43, X73)	p0(a39, a0)	0
p4(a35, X14)	p4(a35, a21)	0
p4(X612, X112)	p4(a46, a54)	0
p6(a24, X45, X55)	p6(a24, a16, a12)	0
p6(a24, X413, X513)	p6(a24, a64, a24)	0
p6(a24, X413, X513)	p6(a24, a7, a11)	0
p6(a24, X413, X513)	p6(a24, a70, a19)	0
p6(a24, X412, X512)	p6(a24, a38, a90)	0
p4(X49, X19)	p4(a26, a68)	0
p4(X65, X15)	p4(a10, a23)	0
p6(a24, X413, X513)	p6(a24, a13, a32)	0
p4(X64, X14)	p4(a13, a51)	0
p6(a24, X412, X512)	p6(a24, a29, a81)	0
p6(a24, X0, a0)	p6(a24, X0, a0)	0
p6(a24, X45, X55)	p6(a24, a19, a32)	0
p4(X49, X19)	p4(a44, a14)	0
p6(a24, X413, X513)	p6(a24, a85, a14)	0
p6(a24, X27, X69)	p6(a24, X27, a26)	0
p4(X43, X13)	p4(a38, a62)	0
p6(a24, X45, X55)	p6(a24, a31, a38)	0
p4(X49, X19)	p4(a21, a93)	0
p4(X613, X113)	p4(a12, a80)	0
p6(a24, X413, X513)	p6(a24, X712, a41)	0
p4(X411, X111)	p4(a5, a57)	0
p6(a24, X45, X55)	p6(a24, a63, a83)	0
p6(a24, X413, X513)	p6(a24, a0, a36)	0
p6(a24, X43, X53)	p6(a24, a32, a56)	0
p4(X613, X113)	p4(a29, a21)	0
p6(a24, X45, X55)	p6(a24, a5, a22)	0
p8(X210, X210)	p8(a79, a79)	0
p6(a24, X3, a0)	p6(a24, X3, a0)	0
p8(X28, X28)	p8(a1, a1)	0
p4(X43, a51)	p4(a1, a51)	0
p6(a24, X45, X55)	p6(a24, a88, a19)	0
p6(a24, X413, X513)	p6(a24, a1, a11)	0
p6(a24, X413, X513)	p6(a24, a86, a81)	0
p6(a24, X45, X55)	p6(a24, a12, a0)	0
p6(a24, X45, X55)	p6(a24, a32, a12)	0
p6(a24, X48, X58)	p6(a24, a1, a16)	0
p4(X412, X112)	p4(a12, a30)	0
p6(a24, X411, X511)	p6(a24, a59, a16)	0
p4(X44, X14)	p4(a96, a80)	0
p6(a24, X64, X66)	p6(a24, X64, a87)	0
p4(X411, X111)	p4(a25, a18)	0
p4(X65, X15)	p4(a13, a11)	0
p4(X64, X14)	p4(a85, a62)	0
p4(X65, X15)	p4(a7, a38)	0
p6(a24, X45, X55)	p6(a24, a10, a32)	0
p4(X612, X112)	p4(a35, a91)	0
p4(a0, X13)	p4(a0, a10)	0
p6(a24, X45, X55)	p6(a24, a87, a67)	0
p4(X613, X113)	p4(a33, a1)	0
p6(a24, X411, X511)	p6(a24, a91, a13)	0
p4(a21, X12)	p4(a21, a10)	0
p6(a24, X412, X512)	p6(a24, a96, a16)	0
p6(a24, X44, X54)	p6(a24, a42, a30)	0
p7(a42, a57)	p7(X4, X8) :- p1(X0, X8, X4)	0
p6(a24, a86, X2)	p6(a24, a86, a44)	0
p6(a24, X45, X55)	p6(a24, a15, a13)	0
p6(a24, X43, X53)	p6(a24, a21, a1)	0
p6(a24, X48, X58)	p6(a24, a46, a34)	0
p6(a24, X44, X54)	p6(a24, a10, a90)	0
p6(a24, X412, X512)	p6(a24, a60, a10)	0
p6(a24, a33, X610)	p6(a24, a33, a11)	0
p1(X0, X1, X2)	p1(X3, a76, a20) :- p5(X3, X2), p8(X2, X2), p9(X3)	0
p6(a24, X413, X513)	p6(a24, a32, a52)	0
p6(a93, X610, X510)	p6(a93, a76, a27)	0
p6(a24, X411, X511)	p6(a24, a28, a83)	0
p6(a24, X413, X513)	p6(a24, a18, a38)	0
p4(X412, X112)	p4(a1, a13)	0
p6(a24, X411, X511)	p6(a24, a46, a92)	0
p6(a24, X44, X54)	p6(a24, a80, a81)	0
p6(a24, X44, X54)	p6(a24, a20, a38)	0
p6(a24, X45, X55)	p6(a24, a63, a40)	0
p4(X411, a21)	p4(a94, a21)	0
p6(a93, X612, X512)	p6(a93, a92, a63)	0
p4(X43, X13)	p4(a41, a47)	0
p4(X65, X15)	p4(a63, a12)	0
p6(a24, a33, X610)	p6(a24, a33, a0)	0
p4(X411, X111)	p4(a60, a0)	0
p4(a26, X13)	p4(a26, a10)	0
p4(a51, X14)	p4(a51, a53)	0
p4(X49, X19)	p4(a96, a18)	0
p6(a24, a88, X62)	p6(a24, a88, a57)	0
p4(X613, X113)	p4(a18, a80)	0
p6(a24, X44, X54)	p6(a24, a56, a17)	0
p6(a24, a1, X610)	p6(a24, a1, a94)	0
p6(a24, X711, X610)	p6(a24, X711, a94)	0
p4(X49, X19)	p4(a21, a47)	0
p4(a60, X14)	p4(a60, a10)	0
p4(X411, X111)	p4(a27, a93)	0
p6(a24, X413, X513)	p6(a24, X210, a46)	0
p6(a24, X413, X513)	p6(a24, X69, a81)	0
p6(a24, X45, X55)	p6(a24, a16, a81)	0
p4(X613, X113)	p4(a14, a10)	0
p3(X0, a12)	p3(X6, X5) :- p6(a93, X6, X5), p0(X5, X6)	0
p6(a24, X44, X54)	p6(a24, a88, a36)	0
p4(X412, X112)	p4(a85, a58)	0
p6(a24, X45, X55)	p6(a24, a19, a13)	0
p6(a24, X45, X55)	p6(a24, a41, a18)	0
p6(a24, X48, X58)	p6(a24, a31, a61)	0
p4(X411, X111)	p4(a28, a10)	0
p4(X43, X13)	p4(a88, a47)	0
p6(a24, X413, X513)	p6(a24, a91, a42)	0
