goal	rule	score
exhibits(D, S1)	exhibits(patient_bob, weight_loss)	0
has_symptom(D1, S1)	has_symptom(patient_jack, dizziness)	0
exhibits(Drug, S3)	exhibits(patient_mia, dizziness)	0
exhibits(Doc, S2)	exhibits(patient_henry, weight_gain)	0
causes(D12, hypothyroidism)	causes(arthritis, hypothyroidism)	0
exhibits(D, S1)	exhibits(patient_liam, abdominal_pain)	0
has_symptom(copd, S2)	has_symptom(copd, fever)	0
has_symptom(D1, S1)	has_symptom(patient_bob, shortness_of_breath)	0
exhibits(SE, S1)	exhibits(patient_alice, pale_skin)	0
exhibits(P2, S2)	exhibits(patient_mia, chest_pain)	0
risk_increases(RF3, D3)	risk_increases(stress, covid19)	0
exhibits(Doc, S2)	exhibits(patient_kate, excessive_thirst)	0
treats(sertraline, D2)	treats(sertraline, hypothyroidism)	0
complication_risk(patient_henry, alzheimers)	complication_risk(P, D2) :- diagnosed_with(P, D1), causes(D1, D2)	0
exhibits(D, S1)	exhibits(patient_eve, joint_pain)	0
exhibits(D, S4)	exhibits(patient_liam, blurred_vision)	0
causes(D12, D22)	causes(alzheimers, copd)	0
treats(sertraline, D2)	treats(sertraline, cancer)	0
exhibits(D, S3)	exhibits(patient_dave, swollen_joints)	0
exhibits(SE, S1)	exhibits(patient_dave, sweating)	0
has_symptom(stroke, S3)	has_symptom(stroke, loss_of_appetite)	0
causes(migraine, anxiety)	causes(migraine, anxiety)	0
risk_increases(RF4, D4)	risk_increases(stress, pneumonia)	0
exhibits(D, S1)	exhibits(patient_iris, shortness_of_breath)	0
has_symptom(heart_disease, S2)	has_symptom(heart_disease, dizziness)	0
has_symptom(D4, S4)	has_symptom(osteoporosis, muscle_weakness)	0
has_symptom(asthma, S3)	has_symptom(asthma, memory_loss)	0
has_symptom(depression, S3)	has_symptom(depression, frequent_urination)	0
has_symptom(depression, S2)	has_symptom(depression, muscle_weakness)	0
exhibits(SE, S2)	exhibits(patient_henry, muscle_weakness)	0
has_symptom(migraine, S2)	has_symptom(migraine, insomnia)	0
exhibits(D, S3)	exhibits(patient_bob, memory_loss)	0
causes(influenza, influenza)	causes(influenza, influenza)	0
has_symptom(D2, S2)	has_symptom(liver_disease, dizziness)	0
exhibits(patient_liam, S1)	exhibits(patient_liam, excessive_thirst)	0
has_symptom(D2, S2)	has_symptom(stroke, joint_pain)	0
exhibits(SE, S4)	exhibits(patient_dave, blurred_vision)	0
exhibits(RF, S2)	exhibits(patient_olivia, weight_loss)	0
risk_increases(RF4, D4)	risk_increases(family_history, liver_disease)	0
exhibits(Doc, S2)	exhibits(patient_iris, nausea)	0
exhibits(SE, S3)	exhibits(patient_kate, confusion)	0
exhibits(Drug, S3)	exhibits(patient_frank, weight_gain)	0
exhibits(RF, S2)	exhibits(patient_iris, insomnia)	0
side_effect(ibuprofen, arthritis)	side_effect(ibuprofen, arthritis)	0
has_symptom(D3, S3)	has_symptom(heart_disease, fever)	0
exhibits(Drug, S4)	exhibits(patient_frank, joint_pain)	0
exhibits(D, S4)	exhibits(patient_henry, fever)	0
exhibits(Doc, S1)	exhibits(patient_olivia, pale_skin)	0
causes(D12, D22)	causes(anemia, migraine)	0
requires_specialist(D2, pulmonology)	requires_specialist(stroke, pulmonology)	0
has_symptom(D3, S3)	has_symptom(hypertension, frequent_urination)	0
exhibits(D, S2)	exhibits(patient_frank, insomnia)	0
exhibits(D, S3)	exhibits(patient_grace, nausea)	0
exhibits(RF, S2)	exhibits(patient_eve, nausea)	0
has_symptom(D2, S2)	has_symptom(arthritis, sadness)	0
exhibits(D, S4)	exhibits(patient_liam, chest_pain)	0
exhibits(D, S1)	exhibits(patient_liam, sweating)	0
exhibits(D, S2)	exhibits(patient_noah, back_pain)	0
exhibits(SE, S1)	exhibits(patient_henry, sadness)	0
has_symptom(kidney_disease, S3)	has_symptom(kidney_disease, excessive_thirst)	0
possible_complication(patient_alice, migraine)	possible_complication(P, D2) :- may_have_disease(P, D1), causes(D1, D2)	0
has_symptom(D3, S3)	has_symptom(pneumonia, abdominal_pain)	0
causes(D12, D22)	causes(pneumonia, migraine)	0
exhibits(D, S1)	exhibits(patient_mia, weight_gain)	0
exhibits(S, S3)	exhibits(patient_alice, joint_pain)	0
exhibits(Doc, S1)	exhibits(patient_carol, pale_skin)	0
exhibits(D, S1)	exhibits(patient_frank, sweating)	0
causes(D12, migraine)	causes(hypothyroidism, migraine)	0
exhibits(Spec, S3)	exhibits(patient_iris, back_pain)	0
has_symptom(liver_disease, S2)	has_symptom(liver_disease, loss_of_appetite)	0
exhibits(SE, S1)	exhibits(patient_noah, nausea)	0
exhibits(patient_henry, S1)	exhibits(patient_henry, sweating)	0
exhibits(Drug, S4)	exhibits(patient_bob, nausea)	0
causes(D12, D22)	causes(anemia, copd)	0
exhibits(Drug, S3)	exhibits(patient_eve, back_pain)	0
exhibits(Doc, S1)	exhibits(patient_olivia, swollen_joints)	0
exhibits(D, S3)	exhibits(patient_liam, sadness)	0
exhibits(Doc, S2)	exhibits(patient_olivia, weight_loss)	0
exhibits(D, S3)	exhibits(patient_olivia, sadness)	0
has_symptom(asthma, S4)	has_symptom(asthma, weight_gain)	0
exhibits(P2, S2)	exhibits(patient_liam, weight_loss)	0
has_symptom(D3, S3)	has_symptom(liver_disease, memory_loss)	0
exhibits(D1, S2)	exhibits(patient_carol, frequent_urination)	0
has_symptom(D4, S4)	has_symptom(heart_disease, weight_gain)	0
exhibits(Doc, S2)	exhibits(patient_iris, insomnia)	0
has_symptom(D3, S3)	has_symptom(influenza, dizziness)	0
has_symptom(D4, S4)	has_symptom(copd, muscle_weakness)	0
side_effect(Drug0, influenza)	side_effect(oseltamivir, influenza)	0
exhibits(S, S3)	exhibits(patient_dave, chest_pain)	0
risk_increases(RF2, D2)	risk_increases(sedentary_lifestyle, asthma)	0
exhibits(SE, S3)	exhibits(patient_olivia, headache)	0
treats(oseltamivir, anxiety)	treats(oseltamivir, anxiety)	0
exhibits(D, S2)	exhibits(patient_kate, confusion)	0
exhibits(Doc, S2)	exhibits(patient_eve, nausea)	0
has_symptom(D3, S3)	has_symptom(migraine, pale_skin)	0
has_symptom(D2, S2)	has_symptom(heart_disease, confusion)	0
exhibits(D, S4)	exhibits(patient_carol, pale_skin)	0
has_risk_factor(P2, RF2)	has_risk_factor(patient_noah, family_history)	0
has_symptom(D3, S3)	has_symptom(heart_disease, frequent_urination)	0
diagnosed_with(P1, D11)	diagnosed_with(patient_kate, heart_disease)	0
exhibits(Doc, S1)	exhibits(patient_liam, dizziness)	0
exhibits(Spec, S3)	exhibits(patient_henry, sweating)	0
exhibits(S, S3)	exhibits(patient_bob, fatigue)	0
has_symptom(cancer, S2)	has_symptom(cancer, insomnia)	0
exhibits(D, S1)	exhibits(patient_liam, back_pain)	0
exhibits(D, S4)	exhibits(patient_bob, excessive_thirst)	0
exhibits(Drug, S3)	exhibits(patient_dave, pale_skin)	0
exhibits(SE, S1)	exhibits(patient_frank, sadness)	0
complication_risk(RF, cancer)	complication_risk(P, D2) :- diagnosed_with(P, D1), causes(D1, D2)	0
has_symptom(heart_disease, S4)	has_symptom(heart_disease, excessive_thirst)	0
exhibits(D, S3)	exhibits(patient_liam, pale_skin)	0
risk_increases(RF4, D4)	risk_increases(family_history, anemia)	0
exhibits(D, S4)	exhibits(patient_eve, dizziness)	0
at_risk_for(D, anemia)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	0
exhibits(SE, S2)	exhibits(patient_iris, headache)	0
exhibits(Drug, S3)	exhibits(patient_frank, loss_of_appetite)	0
causes(D12, D22)	causes(asthma, stroke)	0
exhibits(Doc, S2)	exhibits(patient_kate, abdominal_pain)	0
exhibits(D, S2)	exhibits(patient_alice, weight_loss)	0
exhibits(D, S1)	exhibits(patient_kate, cough)	0
exhibits(SE, S1)	exhibits(patient_alice, weight_loss)	0
has_symptom(D2, S2)	has_symptom(alzheimers, excessive_thirst)	0
has_risk_factor(P1, RF1)	has_risk_factor(patient_henry, stress)	0
has_symptom(depression, S4)	has_symptom(depression, swollen_joints)	0
requires_specialist(influenza, cardiology)	requires_specialist(influenza, cardiology)	0
risk_increases(RF2, D2)	risk_increases(alcohol_abuse, asthma)	0
treats(levothyroxine, D2)	treats(levothyroxine, influenza)	0
has_symptom(D4, S4)	has_symptom(anemia, sadness)	0
possible_complication(patient_alice, anemia)	possible_complication(P, D2) :- may_have_disease(P, D1), causes(D1, D2)	0
has_symptom(D3, S3)	has_symptom(asthma, memory_loss)	0
has_symptom(copd, S2)	has_symptom(copd, loss_of_appetite)	0
causes(D12, D22)	causes(heart_disease, arthritis)	0
exhibits(D, S4)	exhibits(patient_eve, loss_of_appetite)	0
causes(D11, D21)	causes(arthritis, D0)	0
has_symptom(D4, S4)	has_symptom(hypothyroidism, insomnia)	0
has_symptom(cancer, S2)	has_symptom(cancer, headache)	0
has_symptom(D2, S2)	has_symptom(anemia, headache)	0
exhibits(RF, S2)	exhibits(patient_noah, shortness_of_breath)	0
exhibits(SE, S4)	exhibits(patient_dave, fatigue)	0
causes(D12, anemia)	causes(cancer, anemia)	0
causes(D12, D22)	causes(asthma, hypothyroidism)	0
exhibits(Drug, S3)	exhibits(patient_henry, headache)	0
exhibits(RF, S2)	exhibits(patient_carol, swollen_joints)	0
exhibits(Doc, S1)	exhibits(patient_mia, loss_of_appetite)	0
has_symptom(hypothyroidism, S2)	has_symptom(hypothyroidism, nausea)	0
exhibits(SE, S1)	exhibits(patient_dave, joint_pain)	0
exhibits(D, S4)	exhibits(patient_liam, loss_of_appetite)	0
exhibits(SE, S1)	exhibits(patient_mia, fever)	0
exhibits(Drug, S3)	exhibits(patient_alice, abdominal_pain)	0
exhibits(Drug, S3)	exhibits(patient_grace, weight_loss)	0
treats(ibuprofen, D2)	treats(ibuprofen, liver_disease)	0
exhibits(D, S3)	exhibits(patient_mia, cough)	0
exhibits(D1, S2)	exhibits(patient_kate, swollen_joints)	0
exhibits(D, S3)	exhibits(patient_eve, confusion)	0
exhibits(SE, S3)	exhibits(patient_frank, nausea)	0
exhibits(D1, S2)	exhibits(patient_liam, cough)	0
treats(warfarin, liver_disease)	treats(warfarin, liver_disease)	0
causes(D12, anxiety)	causes(anxiety, anxiety)	0
exhibits(SE, S2)	exhibits(patient_jack, chest_pain)	0
exhibits(Spec, S3)	exhibits(patient_grace, cough)	0
exhibits(Doc, S1)	exhibits(patient_eve, chest_pain)	0
exhibits(Doc, S1)	exhibits(patient_henry, blurred_vision)	0
exhibits(D1, S2)	exhibits(patient_kate, frequent_urination)	0
exhibits(S, S3)	exhibits(patient_mia, headache)	0
has_symptom(arthritis, S2)	has_symptom(arthritis, nausea)	0
exhibits(Doc, S1)	exhibits(patient_henry, dizziness)	0
exhibits(D, S3)	exhibits(patient_frank, cough)	0
has_symptom(D1, S1)	has_symptom(patient_grace, swollen_joints)	0
causes(pneumonia, hypertension)	causes(pneumonia, hypertension)	0
has_symptom(stroke, S2)	has_symptom(stroke, shortness_of_breath)	0
exhibits(D, S1)	exhibits(patient_iris, loss_of_appetite)	0
exhibits(Drug, S3)	exhibits(patient_noah, excessive_thirst)	0
exhibits(D, S4)	exhibits(patient_bob, pale_skin)	0
treats(fluticasone, D2)	treats(fluticasone, hypertension)	0
has_symptom(hypertension, S4)	has_symptom(hypertension, fever)	0
exhibits(RF, S2)	exhibits(patient_eve, shortness_of_breath)	0
exhibits(SE, S2)	exhibits(patient_kate, muscle_weakness)	0
has_symptom(liver_disease, S0)	has_symptom(liver_disease, frequent_urination)	0
has_symptom(D3, S3)	has_symptom(anxiety, fatigue)	0
has_symptom(influenza, S3)	has_symptom(influenza, memory_loss)	0
has_symptom(D4, S4)	has_symptom(anemia, fever)	0
exhibits(D, S2)	exhibits(patient_noah, sadness)	0
exhibits(SE, S2)	exhibits(patient_alice, swollen_joints)	0
has_symptom(D4, S4)	has_symptom(arthritis, cough)	0
risk_increases(RF4, D4)	risk_increases(poor_diet, kidney_disease)	0
has_symptom(arthritis, S4)	has_symptom(arthritis, back_pain)	0
exhibits(SE, S2)	exhibits(patient_eve, headache)	0
exhibits(D, S4)	exhibits(patient_henry, confusion)	0
has_symptom(migraine, S4)	has_symptom(migraine, memory_loss)	0
exhibits(Drug, S3)	exhibits(patient_olivia, weight_gain)	0
exhibits(patient_carol, S2)	exhibits(patient_carol, fever)	0
exhibits(Doc, S1)	exhibits(patient_jack, fatigue)	0
exhibits(SE, S2)	exhibits(patient_dave, cough)	0
causes(D12, anemia)	causes(diabetes, anemia)	0
affects(D0, Organ0)	affects(arthritis, kidneys)	0
has_symptom(copd, S2)	has_symptom(copd, memory_loss)	0
exhibits(Doc, S2)	exhibits(patient_carol, swollen_joints)	0
causes(D12, D22)	causes(anemia, diabetes)	0
exhibits(D1, S2)	exhibits(patient_iris, chest_pain)	0
has_symptom(depression, S3)	has_symptom(depression, joint_pain)	0
treats(lisinopril, D2)	treats(lisinopril, covid19)	0
exhibits(patient_mia, S2)	exhibits(patient_mia, excessive_thirst)	0
complication_risk(RF, copd)	complication_risk(P, D2) :- diagnosed_with(P, D1), causes(D1, D2)	0
has_symptom(D4, S4)	has_symptom(osteoporosis, fever)	0
exhibits(D, S2)	exhibits(patient_alice, pale_skin)	0
causes(D12, migraine)	causes(osteoporosis, migraine)	0
exhibits(SE, S3)	exhibits(patient_frank, abdominal_pain)	0
complication_risk(RF, covid19)	complication_risk(P, D2) :- diagnosed_with(P, D1), causes(D1, D2)	0
exhibits(Drug, S3)	exhibits(patient_eve, pale_skin)	0
exhibits(Spec, S3)	exhibits(patient_jack, swollen_joints)	0
has_symptom(D2, S2)	has_symptom(stroke, sadness)	0
exhibits(Drug, S3)	exhibits(patient_frank, shortness_of_breath)	0
exhibits(Doc, S1)	exhibits(patient_liam, chest_pain)	0
has_symptom(D4, S4)	has_symptom(stroke, nausea)	0
exhibits(Drug, S3)	exhibits(patient_kate, back_pain)	0
has_symptom(diabetes, S3)	has_symptom(diabetes, abdominal_pain)	0
requires_specialist(D2, rheumatology)	requires_specialist(stroke, rheumatology)	0
requires_specialist(D2, neurology)	requires_specialist(anxiety, neurology)	0
exhibits(Doc, S1)	exhibits(patient_alice, dizziness)	0
exhibits(patient_jack, S3)	exhibits(patient_jack, confusion)	0
exhibits(Doc, S1)	exhibits(patient_alice, cough)	0
has_symptom(osteoporosis, S4)	has_symptom(osteoporosis, excessive_thirst)	0
causes(D12, hypothyroidism)	causes(liver_disease, hypothyroidism)	0
causes(pneumonia, hypothyroidism)	causes(pneumonia, hypothyroidism)	0
exhibits(D, S2)	exhibits(patient_liam, blurred_vision)	0
risk_increases(RF4, D4)	risk_increases(family_history, kidney_disease)	0
exhibits(SE, S2)	exhibits(patient_liam, memory_loss)	0
exhibits(SE, S3)	exhibits(patient_frank, excessive_thirst)	0
exhibits(RF, S2)	exhibits(patient_grace, nausea)	0
exhibits(Doc, S2)	exhibits(patient_dave, pale_skin)	0
exhibits(S, S3)	exhibits(patient_alice, cough)	0
exhibits(SE, S4)	exhibits(patient_bob, chest_pain)	0
exhibits(SE, S2)	exhibits(patient_frank, memory_loss)	0
requires_specialist(arthritis, neurology)	requires_specialist(arthritis, neurology)	0
exhibits(Spec, S3)	exhibits(patient_carol, frequent_urination)	0
exhibits(D, S1)	exhibits(patient_iris, memory_loss)	0
exhibits(Doc, S1)	exhibits(patient_kate, blurred_vision)	0
risk_increases(RF4, D4)	risk_increases(sedentary_lifestyle, liver_disease)	0
causes(anemia, copd)	causes(anemia, copd)	0
has_symptom(D2, S2)	has_symptom(diabetes, nausea)	0
has_symptom(D3, S3)	has_symptom(hypertension, fatigue)	0
exhibits(Drug, S3)	exhibits(patient_dave, frequent_urination)	0
exhibits(SE, S3)	exhibits(patient_frank, frequent_urination)	0
treats(lisinopril, alzheimers)	treats(lisinopril, alzheimers)	0
exhibits(D1, S2)	exhibits(patient_iris, excessive_thirst)	0
exhibits(SE, S3)	exhibits(patient_grace, sadness)	0
exhibits(SE, S3)	exhibits(patient_mia, back_pain)	0
may_have_disease(D, stroke)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	0
exhibits(Drug, S4)	exhibits(patient_jack, abdominal_pain)	0
exhibits(Spec, S3)	exhibits(patient_mia, blurred_vision)	0
has_symptom(cancer, S2)	has_symptom(cancer, abdominal_pain)	0
treats(amoxicillin, cancer)	treats(amoxicillin, cancer)	0
has_symptom(depression, S2)	has_symptom(depression, back_pain)	0
exhibits(Drug, S3)	exhibits(patient_alice, back_pain)	0
exhibits(SE, S2)	exhibits(patient_jack, back_pain)	0
causes(D12, heart_disease)	causes(migraine, heart_disease)	0
exhibits(D, S4)	exhibits(patient_alice, dizziness)	0
exhibits(S, S3)	exhibits(patient_olivia, fatigue)	0
causes(D12, D22)	causes(pneumonia, depression)	0
exhibits(RF, S2)	exhibits(patient_liam, sadness)	0
has_symptom(heart_disease, S3)	has_symptom(heart_disease, cough)	0
exhibits(SE, S3)	exhibits(patient_noah, frequent_urination)	0
causes(alzheimers, copd)	causes(alzheimers, copd)	0
requires_specialist(hypertension, psychiatry)	requires_specialist(hypertension, psychiatry)	0
exhibits(D, S3)	exhibits(patient_noah, excessive_thirst)	0
causes(covid19, copd)	causes(covid19, copd)	0
treats(ibuprofen, D2)	treats(ibuprofen, covid19)	0
causes(D12, hypothyroidism)	causes(covid19, hypothyroidism)	0
complication_risk(patient_henry, osteoporosis)	complication_risk(P, D2) :- diagnosed_with(P, D1), causes(D1, D2)	0
exhibits(D, S1)	exhibits(patient_kate, sadness)	0
has_symptom(hypothyroidism, S2)	has_symptom(hypothyroidism, shortness_of_breath)	0
exhibits(D, S1)	exhibits(patient_dave, memory_loss)	0
has_symptom(D3, S3)	has_symptom(influenza, excessive_thirst)	0
exhibits(D1, S2)	exhibits(patient_henry, abdominal_pain)	0
exhibits(Drug, S3)	exhibits(patient_henry, joint_pain)	0
has_symptom(D4, S4)	has_symptom(diabetes, fever)	0
exhibits(Doc, S1)	exhibits(patient_liam, weight_gain)	0
has_symptom(D2, S2)	has_symptom(alzheimers, weight_gain)	0
exhibits(D, S4)	exhibits(patient_iris, insomnia)	0
has_symptom(D3, S3)	has_symptom(osteoporosis, fatigue)	0
complication_risk(SE, copd)	complication_risk(P, D2) :- diagnosed_with(P, D1), causes(D1, D2)	0
has_symptom(D4, S4)	has_symptom(anxiety, confusion)	0
has_symptom(depression, S4)	has_symptom(depression, cough)	0
exhibits(Doc, S1)	exhibits(patient_liam, frequent_urination)	0
exhibits(patient_alice, S3)	exhibits(patient_alice, chest_pain)	0
exhibits(Spec, S3)	exhibits(patient_bob, muscle_weakness)	0
has_symptom(depression, S3)	has_symptom(depression, back_pain)	0
has_symptom(kidney_disease, S4)	has_symptom(kidney_disease, weight_gain)	0
exhibits(S, S3)	exhibits(patient_olivia, headache)	0
risk_increases(RF2, D2)	risk_increases(sedentary_lifestyle, anxiety)	0
risk_increases(RF4, D4)	risk_increases(poor_diet, liver_disease)	0
exhibits(SE, S1)	exhibits(patient_jack, muscle_weakness)	0
exhibits(SE, S3)	exhibits(patient_liam, fever)	0
exhibits(D1, S2)	exhibits(patient_eve, muscle_weakness)	0
exhibits(Drug, S3)	exhibits(patient_bob, abdominal_pain)	0
exhibits(D, S2)	exhibits(patient_olivia, pale_skin)	0
has_symptom(D2, S2)	has_symptom(copd, sadness)	0
exhibits(D, S1)	exhibits(patient_jack, loss_of_appetite)	0
requires_specialist(D2, infectious_disease)	requires_specialist(liver_disease, infectious_disease)	0
causes(hypothyroidism, diabetes)	causes(hypothyroidism, diabetes)	0
treats(amoxicillin, D2)	treats(amoxicillin, depression)	0
has_symptom(D2, S2)	has_symptom(anxiety, headache)	0
has_symptom(liver_disease, S4)	has_symptom(liver_disease, cough)	0
exhibits(Spec, S3)	exhibits(patient_grace, abdominal_pain)	0
exhibits(D, S3)	exhibits(patient_frank, shortness_of_breath)	0
exhibits(D, S1)	exhibits(patient_frank, weight_loss)	0
exhibits(D, S1)	exhibits(patient_bob, nausea)	0
exhibits(D, S1)	exhibits(patient_olivia, swollen_joints)	0
exhibits(P2, S2)	exhibits(patient_dave, shortness_of_breath)	0
exhibits(SE, S4)	exhibits(patient_dave, chest_pain)	0
exhibits(Doc, S2)	exhibits(patient_liam, sadness)	0
requires_specialist(D2, oncology)	requires_specialist(asthma, oncology)	0
exhibits(SE, S1)	exhibits(patient_grace, weight_loss)	0
exhibits(SE, S1)	exhibits(patient_olivia, cough)	0
exhibits(Doc, S2)	exhibits(patient_olivia, sadness)	0
has_symptom(D3, S3)	has_symptom(liver_disease, fever)	0
exhibits(D, S4)	exhibits(patient_grace, muscle_weakness)	0
exhibits(D, S2)	exhibits(patient_carol, pale_skin)	0
exhibits(D1, S2)	exhibits(patient_bob, chest_pain)	0
has_symptom(copd, S2)	has_symptom(copd, joint_pain)	0
